file,chuffed_time,chuffed_totalTime,chuffed_propagations,chuffed_failures,noc_bool_time,noc_bool_totalTime,noc_bool_conflicts,noc_int_time,noc_int_totalTime,noc_int_conflicts,noc_int_eagerLits,noc_int_lazyLits,noc_int_cpCalls,lazy_default_time,lazy_default_totalTime,lazy_default_conflicts,lazy_default_cpCalls,lazy_custom_time,lazy_custom_totalTime,lazy_custom_conflicts,lazy_custom_cpCalls,eager_default_time,eager_default_totalTime,eager_default_conflicts,eager_default_cpCalls,eager_custom_time,eager_custom_totalTime,eager_custom_conflicts,eager_custom_cpCalls,balanced_custom_time,balanced_custom_totalTime,balanced_custom_conflicts,balanced_custom_cpCalls,chuffed_status,eager_custom_status,eager_default_status,balanced_custom_status,lazy_custom_status,noc_int_status,noc_bool_status,lazy_default_status
SWP_SWP_(datasize=2_capacity=1_windowsize=2)eq=branching-bisim.dzn,180,,,,70.14633393,33.70264,1,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,UNSAT,TIMEOUT
SWP_SWP_(datasize=2_capacity=1_windowsize=2)eq=branching-sim.dzn,180,,,,73.42539287,35.96789542,1,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,UNSAT,TIMEOUT
SWP_SWP_(datasize=2_capacity=1_windowsize=2)eq=strong-bisim.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWP_SWP_(datasize=2_capacity=1_windowsize=2)eq=weak-bisim.dzn,180,,,,97.35532331,61.34765883,1,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,UNSAT,TIMEOUT
SWP_SWP_(datasize=3_capacity=1_windowsize=1)eq=branching-bisim.dzn,10.3773129,10.236,1,1,0.745641434,0.319952458,1,12.36555982,11.91575596,1,,,,12.4996562,12.02557654,1,,12.41394615,11.90426933,1,,12.35460401,11.85540471,1,,12.305408,11.80919533,1,,12.40867591,11.91298742,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWP_SWP_(datasize=3_capacity=1_windowsize=1)eq=branching-sim.dzn,9.455506086,9.316,1,1,0.735824537,0.307412084,1,12.49186397,12.03721492,1,,,,12.62574792,12.16205213,1,,12.74072886,12.22084363,1,,12.74045205,12.24235842,1,,12.62513995,12.13371904,1,,12.68150187,12.17335208,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWP_SWP_(datasize=3_capacity=1_windowsize=1)eq=strong-bisim.dzn,1.326355934,1.29,4528,0,1.273963928,1.207712709,1,2.258180141,2.187722166,1,54739,0,4469,2.371371984,2.299932416,1,4469,180,,,,2.319713831,2.255558708,1,4469,180,,,,180,,,,SAT,TIMEOUT,SAT,TIMEOUT,TIMEOUT,SAT,SAT,SAT
SWP_SWP_(datasize=3_capacity=1_windowsize=1)eq=weak-bisim.dzn,5.632219076,5.507,1,1,0.873531032,0.439931917,1,6.203383207,5.741219834,1,,,,4.655311108,4.28577475,1,,6.079926968,5.563652709,1,,6.117209196,5.611667208,1,,5.991983891,5.472005209,1,,6.074478865,5.53768875,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWP_SWP_(datasize=3_capacity=1_windowsize=2)eq=strong-bisim.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=1_infinitely_often_enabled_then_infinitely_often_taken.dzn,0.090419018,0.059,1754,0,0.108778214,0.077798917,1,0.076013064,0.046663708,1,3448,0,1736,0.101470566,0.06734325,1,1736,0.861072636,0.845171166,1,1508,0.106888413,0.091314291,1,1736,0.867115557,0.831993375,1,1508,0.859825182,0.858703917,1,1508,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=1_infinitely_often_lost.dzn,0.026429355,0.01,1,1,0.012700844,0.0009545,1,0.012407911,0.000404125,1,,,,0.013459802,0.00033075,1,,0.012843585,0.000404375,1,,0.012677479,0.00073875,1,,0.013344669,0.000320542,1,,0.013279891,0.000406667,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=1_infinitely_often_read_write.dzn,0.025112319,0.011,448,0,0.018899202,0.007778959,1,0.016920233,0.005355917,1,930,0,437,0.025256991,0.006784459,1,437,0.08455857,0.056924875,1,422,0.024165261,0.0065845,1,437,0.082259762,0.058792125,1,422,0.091736722,0.083255625,1,422,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=1_infinitely_often_receive_d1.dzn,0.021102929,0.006,1,1,0.012030423,0.0003195,1,0.012435687,0.000239,1,,,,0.013385379,0.000204,1,,0.012268639,0.000184333,1,,0.011846924,0.000243625,1,,0.011721718,0.000193125,1,,0.011920631,0.00023925,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=1_infinitely_often_receive_for_all_d.dzn,0.026108181,0.01,1,1,0.012745714,0.000725667,1,0.012585318,0.000418125,1,,,,0.012754762,0.000296375,1,,0.012619376,0.000416458,1,,0.0125103,0.000326875,1,,0.013006938,0.000415292,1,,0.012332535,0.000423917,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=1_invariantly_infinitely_many_reachable_taus.dzn,0.031097472,0.017,544,0,0.022947276,0.009606709,1,0.019125926,0.007036958,1,1293,0,529,0.021050787,0.005829083,1,529,0.046577489,0.030300708,20,914,0.020706367,0.007123167,1,529,0.044659877,0.028064458,20,914,0.054628801,0.036877542,20,914,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=1_no_duplication_of_messages.dzn,0.029469085,0.014,183,0,0.017615795,0.004338584,1,0.016224253,0.003882041,1,1366,0,168,0.01610719,0.00310275,1,168,0.203032768,0.135327,3,1673,0.016438341,0.003812,1,168,0.199003553,0.134958125,3,1673,0.206254482,0.198230125,3,1673,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=1_no_generation_of_messages.dzn,0.017340004,0.004,43,0,0.012175143,0.00073725,1,0.012119448,0.00066825,1,321,0,38,0.013648045,0.00074525,1,38,0.022283721,0.009732167,1,292,0.013445044,0.000728209,1,38,0.022356474,0.00915725,1,292,0.022567272,0.009407709,1,292,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=1_nodeadlock.dzn,0.022195625,0.005,71,0,0.01266191,0.001393583,1,0.012292075,0.000785458,1,429,0,56,0.016368008,0.000901875,1,56,0.030830967,0.016939542,1,393,0.015939021,0.000959959,1,56,0.028643191,0.015488167,1,393,0.027456105,0.01459875,1,393,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=1_read_then_eventually_send.dzn,0.031948268,0.017,1,1,0.012877238,0.000523292,1,0.01227392,0.000588625,1,,,,0.012847102,0.000423667,1,,0.01241951,0.000580084,1,,0.012453163,0.000581375,1,,0.012672913,0.00059325,1,,0.012630904,0.000579042,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=1_read_then_eventually_send_if_fair.dzn,0.022703171,0.008,320,0,0.016240025,0.004587375,1,0.014833534,0.003040917,1,766,0,305,0.015037191,0.003052375,1,305,0.040212429,0.027926625,1,571,0.014720941,0.00304325,1,305,0.041007149,0.029549875,1,571,0.049111009,0.027614917,1,571,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken.dzn,11.42208219,11.36,49041,0,72.10397911,71.97766758,1,45.37959409,45.28357225,1,112501,0,49012,47.65077209,47.51351875,1,49012,180,,,,49.78279495,49.66898533,1,49012,180,,,,180,,,,SAT,TIMEOUT,SAT,TIMEOUT,TIMEOUT,SAT,SAT,SAT
SWPdatasize=2_windowsize=2_infinitely_often_lost.dzn,0.852180648,0.526,1,1,0.094743252,0.049821583,1,0.133800137,0.073655708,1,,,,0.133479989,0.052168958,1,,0.13783083,0.081515209,1,,0.137258065,0.08018,1,,0.135950112,0.074459708,1,,0.136232519,0.079722209,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=2_infinitely_often_read_write.dzn,1.142548478,0.695,12990,0,4.686210155,4.64516475,1,3.585206985,3.54116825,1,34664,0,12971,3.126111984,3.080839833,1,12971,55.96806502,55.91187813,1,9821,3.748873949,3.696430083,1,12971,57.34814095,57.30107371,1,9821,56.40800214,56.35373367,1,9821,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=2_infinitely_often_receive_d1.dzn,0.351856542,0.216,1,1,0.037057114,0.009541416,1,0.040582454,0.01553875,1,,,,0.053352809,0.020660334,1,,0.044573498,0.028911417,1,,0.046937478,0.016046541,1,,0.049874485,0.023189,1,,0.05089407,0.025149542,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=2_infinitely_often_receive_for_all_d.dzn,0.693072617,0.635,1,1,0.067050767,0.02954675,1,0.112871861,0.063716375,1,,,,0.113759422,0.068124834,1,,0.113143682,0.066336708,1,,0.115196455,0.067605916,1,,0.114897001,0.072613625,1,,0.111922657,0.068715,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=2_invariantly_infinitely_many_reachable_taus.dzn,1.158237219,1.136,16071,0,8.50383687,8.447217708,1,4.472700834,4.424049209,1,42188,0,16038,4.631738186,4.574354375,1,16038,25.93790293,25.87679304,257,14624,4.646803379,4.596661958,1,16038,26.14443493,26.09994867,257,14624,26.25939012,26.20915104,257,14624,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=2_no_duplication_of_messages.dzn,1.921127081,1.893,7803,0,2.013684034,1.954303708,1,3.181463003,3.135190292,1,54317,0,7770,4.587873936,4.501944417,1,7770,180,,,,4.991589308,4.910074333,1,7770,180,,,,180,,,,SAT,TIMEOUT,SAT,TIMEOUT,TIMEOUT,SAT,SAT,SAT
SWPdatasize=2_windowsize=2_no_generation_of_messages.dzn,0.071895003,0.046,355,0,0.036906683,0.018142,1,0.026602268,0.013608834,1,3943,0,322,0.02715646,0.0118835,1,322,1.072684765,1.05766025,1,3710,0.028741646,0.015132542,1,322,1.420972109,1.406927375,1,3710,1.499120951,1.481923708,1,3710,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=2_nodeadlock.dzn,0.297678149,0.277,1038,0,0.212115574,0.190687708,1,0.153665352,0.163944958,1,14060,0,1005,0.157586849,0.144376125,1,1005,18.47013187,18.44204179,1,13264,0.156610525,0.128023791,1,1005,18.67868805,18.64889013,1,13264,18.27191114,18.25155317,1,13264,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=2_read_then_eventually_send.dzn,1.184071064,1.151,1,1,0.085529089,0.037186458,1,0.155870366,0.105125291,1,,,,0.151731288,0.113366625,1,,0.150975311,0.102628708,1,,0.148691714,0.103288042,1,,0.149768889,0.119028792,1,,0.150550067,0.096128,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=2_read_then_eventually_send_if_fair.dzn,1.645455122,1.622,14403,0,5.310836077,5.263986334,1,3.157875061,3.123470333,1,32397,0,14370,3.275354862,3.237935292,1,14370,70.60897994,70.56679042,1,22849,3.324877024,3.287769459,1,14370,71.19131112,71.15125488,1,22849,71.67747808,71.6383805,1,22849,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=3_infinitely_often_enabled_then_infinitely_often_taken.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=3_infinitely_often_lost.dzn,15.62459898,15.422,1,1,1.752751827,1.1266535,1,19.16828918,18.28226083,1,,,,17.15731692,16.55745633,1,,18.87308025,18.01402025,1,,18.90660977,18.09006275,1,,18.88655686,18.08046763,1,,19.1064961,18.24984342,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=3_infinitely_often_read_write.dzn,109.8410029,109.669,208135,0,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,SAT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=3_infinitely_often_receive_d1.dzn,6.719158888,6.61,1,1,0.570757067,0.266114083,1,3.982903957,3.63717875,1,,,,3.941442013,3.618418958,1,,4.026757002,3.685003208,1,,3.561651945,3.307985583,1,,4.094655037,3.734883208,1,,4.083662271,3.728015,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=3_infinitely_often_receive_for_all_d.dzn,12.04612303,11.872,1,1,1.000402451,0.450981917,1,14.95820904,14.32799525,1,,,,14.22243094,13.72957713,1,,15.62349582,14.90413933,1,,15.30417895,14.5927065,1,,15.23397517,14.54018117,1,,14.9483304,14.30930763,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=3_invariantly_infinitely_many_reachable_taus.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=3_no_duplication_of_messages.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=3_no_generation_of_messages.dzn,0.502195287,0.508,1389,0,0.404721665,0.391387333,1,0.306362343,0.284704375,1,22866,0,1373,0.305057418,0.294923083,1,1373,51.97082615,51.94423804,1,21823,0.306418514,0.261339542,1,1373,52.6109271,52.58514013,1,21823,53.11062193,53.07874054,1,21823,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=2_windowsize=3_nodeadlock.dzn,9.732028246,9.64,13575,0,30.12307,29.88656238,1,24.50039911,24.31974517,1,223387,0,13518,24.29639316,24.09336242,1,13518,180,,,,26.11595988,25.89119608,1,13518,180,,,,180,,,,SAT,TIMEOUT,SAT,TIMEOUT,TIMEOUT,SAT,SAT,SAT
SWPdatasize=2_windowsize=3_read_then_eventually_send.dzn,17.64215279,17.383,1,1,1.302602053,0.567146875,1,44.61262417,43.99670008,1,,,,43.09512877,42.60115054,1,,45.18395591,44.48967808,1,,45.08210897,44.41491088,1,,45.38079524,44.69582967,1,,45.38639283,44.69434783,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=2_windowsize=3_read_then_eventually_send_if_fair.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=4_infinitely_often_enabled_then_infinitely_often_taken.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=4_infinitely_often_lost.dzn,180,,,,22.93357897,14.87150629,1,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,UNSAT,TIMEOUT
SWPdatasize=2_windowsize=4_infinitely_often_read_write.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=4_infinitely_often_receive_d1.dzn,85.74602079,84.766,1,1,6.753929138,3.279380584,1,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,UNSAT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,UNSAT,TIMEOUT
SWPdatasize=2_windowsize=4_infinitely_often_receive_for_all_d.dzn,170.8562202,168.886,1,1,12.52064085,6.098125,1,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,UNSAT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,UNSAT,TIMEOUT
SWPdatasize=2_windowsize=4_invariantly_infinitely_many_reachable_taus.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=4_no_duplication_of_messages.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=4_no_generation_of_messages.dzn,2.799439669,2.752,5075,0,5.17150116,5.060381625,1,4.022134066,3.934136333,1,94702,0,5052,3.744955301,3.645252583,1,5052,180,,,,3.863949776,3.77591675,1,5052,180,,,,180,,,,SAT,TIMEOUT,SAT,TIMEOUT,TIMEOUT,SAT,SAT,SAT
SWPdatasize=2_windowsize=4_nodeadlock.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=2_windowsize=4_read_then_eventually_send.dzn,180,,,,15.34724617,6.414595834,1,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,UNSAT,TIMEOUT
SWPdatasize=2_windowsize=4_read_then_eventually_send_if_fair.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=4_windowsize=1_infinitely_often_enabled_then_infinitely_often_taken.dzn,0.832017934,0.802,11112,0,2.673452854,2.644923917,1,1.648905039,1.62199775,1,21496,0,11094,1.681796074,1.634419,1,11094,20.63929272,20.60950821,1,9736,1.697102785,1.66058075,1,11094,21.69603205,21.66087679,1,9736,19.87054586,19.83486483,1,9736,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=4_windowsize=1_infinitely_often_lost.dzn,0.057363069,0.037,1,1,0.017385352,0.004481625,1,0.015664196,0.00136675,1,,,,0.017372501,0.001122333,1,,0.016219127,0.001387042,1,,0.015747964,0.001380291,1,,0.015856433,0.001344125,1,,0.015479231,0.001386541,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=4_windowsize=1_infinitely_often_read_write.dzn,0.0547737,0.033,1306,0,0.069197226,0.037986541,1,0.051608837,0.025276458,1,2970,0,1295,0.040986574,0.0274365,1,1295,0.475739551,0.385546375,1,1324,0.052611065,0.036460709,1,1295,0.470827568,0.459530292,1,1324,0.478182185,0.428367917,1,1324,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=4_windowsize=1_infinitely_often_receive_d1.dzn,0.031400299,0.017,1,1,0.013490558,0.001102334,1,0.013177752,0.000573959,1,,,,0.01314168,0.000408167,1,,0.012932885,0.000577583,1,,0.012777066,0.000582167,1,,0.013136411,0.000583542,1,,0.012781274,0.00058425,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=4_windowsize=1_infinitely_often_receive_for_all_d.dzn,0.109730017,0.068,1,1,0.021929383,0.004072333,1,0.019847775,0.002914709,1,,,,0.022144628,0.002052375,1,,0.019155765,0.00294775,1,,0.019437432,0.002919459,1,,0.018865657,0.002064792,1,,0.019228911,0.003032208,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=4_windowsize=1_invariantly_infinitely_many_reachable_taus.dzn,0.092907381,0.054,1624,0,0.110549641,0.064024,1,0.067237926,0.038105375,1,4029,0,1609,0.06525346,0.041951458,1,1609,0.271976936,0.193203792,56,1883,0.069921267,0.060814042,1,1609,0.264412904,0.240252667,56,1883,0.27037524,0.239431958,56,1883,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=4_windowsize=1_no_duplication_of_messages.dzn,0.141513216,0.087,721,0,0.083462024,0.049070708,1,0.066866052,0.034254167,1,6862,0,706,0.047289681,0.03253525,1,706,3.961641312,3.946889833,3,7671,0.063404763,0.042166416,1,706,4.03617692,4.015371709,3,7671,3.949656248,3.92934775,3,7671,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=4_windowsize=1_no_generation_of_messages.dzn,0.079168475,0.052,352,0,0.033215618,0.017436333,1,0.024878776,0.013566542,1,3339,0,337,0.026984012,0.012365458,1,337,0.948853242,0.794836333,1,3050,0.027179468,0.011854125,1,337,0.966097283,0.636422459,1,3050,0.938513625,0.947985542,1,3050,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=4_windowsize=1_nodeadlock.dzn,0.034651279,0.017,155,0,0.017318165,0.0050755,1,0.015524113,0.003448667,1,1341,0,140,0.016283834,0.002497541,1,140,0.16298188,0.107190291,1,1233,0.016374362,0.003485583,1,140,0.162450111,0.105234458,1,1233,0.165913939,0.161612708,1,1233,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=4_windowsize=1_read_then_eventually_send.dzn,0.148426926,0.09,1,1,0.022722507,0.003360208,1,0.019845784,0.005132542,1,,,,0.02070086,0.003591,1,,0.020721209,0.005035166,1,,0.019957268,0.005072417,1,,0.02050432,0.005096,1,,0.020051956,0.005115208,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=4_windowsize=1_read_then_eventually_send_if_fair.dzn,0.060119045,0.035,1132,0,0.056882524,0.029418125,1,0.033335853,0.02057125,1,2686,0,1117,0.033357847,0.01829875,1,1117,0.448549366,0.304719958,1,1941,0.038454044,0.024674708,1,1117,0.440663695,0.299934083,1,1941,0.45750792,0.460945458,1,1941,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
SWPdatasize=4_windowsize=2_infinitely_often_enabled_then_infinitely_often_taken.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=4_windowsize=2_infinitely_often_lost.dzn,8.325183868,8.186,1,1,1.027974844,0.612610708,1,13.00212216,12.449749,1,,,,13.04581189,12.57799908,1,,13.27561808,12.66033054,1,,13.07433701,12.49046492,1,,13.13059926,12.53331404,1,,13.06306005,12.45326838,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=4_windowsize=2_infinitely_often_read_write.dzn,54.51237488,54.39,130375,0,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,SAT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=4_windowsize=2_infinitely_often_receive_d1.dzn,2.275394917,2.224,1,1,0.309617686,0.133781625,1,1.210330248,1.019038042,1,,,,1.001984119,0.853017833,1,,1.261851072,1.048878167,1,,1.272505999,1.071211,1,,1.237949133,1.037727333,1,,1.244305849,1.035633375,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=4_windowsize=2_infinitely_often_receive_for_all_d.dzn,13.19197607,13.001,1,1,1.100434065,0.51478375,1,16.52932906,15.83816233,1,,,,15.78911114,15.2530925,1,,16.74063492,15.97886725,1,,16.77618003,16.02182983,1,,16.8639791,16.10819796,1,,16.71458197,15.97592254,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=4_windowsize=2_invariantly_infinitely_many_reachable_taus.dzn,115.2478998,115.11,159779,0,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,SAT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=4_windowsize=2_no_duplication_of_messages.dzn,180,,,,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
SWPdatasize=4_windowsize=2_no_generation_of_messages.dzn,7.55359292,7.485,14929,0,32.48399091,32.24934658,1,25.90443611,25.71215829,1,211949,0,14896,25.56779504,25.39515446,1,14896,180,,,,24.74754119,24.56936092,1,14896,180,,,,180,,,,SAT,TIMEOUT,SAT,TIMEOUT,TIMEOUT,SAT,SAT,SAT
SWPdatasize=4_windowsize=2_nodeadlock.dzn,5.233098984,5.174,9748,0,14.21487498,14.05684388,1,11.7504611,11.63372492,1,140348,0,9715,11.05622673,10.92770413,1,9715,180,,,,11.25508595,11.12704113,1,9715,180,,,,180,,,,SAT,TIMEOUT,SAT,TIMEOUT,TIMEOUT,SAT,SAT,SAT
SWPdatasize=4_windowsize=2_read_then_eventually_send.dzn,18.70885301,18.466,1,1,1.134664059,0.450022792,1,21.63640499,21.07720025,1,,,,21.92613387,21.36039525,1,,21.96482086,21.35437504,1,,21.91693115,21.32326992,1,,21.73220301,21.154989,1,,21.87193394,21.28853488,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
SWPdatasize=4_windowsize=2_read_then_eventually_send_if_fair.dzn,167.2804332,167.153,180797,0,180,,,180,,,,,,180,,,,180,,,,180,,,,180,,,,180,,,,SAT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
